responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
17394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,16,1,1,2,21, and ,991,187,,153.03125,988.25,193.03125,1023.296875,2,8,hover,266.5,266.5,0.8773963441818993,0.79921875,131,,,intermediate,1,,,,,,,,,,,,,,
17425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1028,185,921696.899999857,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
17473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1038,185,921744.6999998093,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
17530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1050,185,921802.399999857,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
17576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1056,185,921848.0999999046,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
17620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1059,185,921891.899999857,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
17675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1066,185,921947.2999999523,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
17723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1072,185,921995.5,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
17770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1072,185,922042.5999999046,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
17817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1072,185,922089,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
17867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1072,185,922139.399999857,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
17924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1071,185,922196.2999999523,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
17973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1059,185,922244.6999998093,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1040,185,922298.6999998093,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1040,185,922348.0999999046,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1040,185,922396.0999999046,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1040,185,922444.7999999523,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1040,185,922499.0999999046,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1040,185,922546.5999999046,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1040,185,922595.1999998093,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1041,185,922640,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1045,186,922690.5,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1040,193,922746.5,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,16,1,1,2,22, unsourced ,1024,185,,153.03125,1023.296875,193.03125,1112.359375,2,9,hover,1099.5,1099.5,0.13140350877192983,0.99921875,131,,,intermediate,1,,,,,,,,,,,,,,
18523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,34, nobody ,1031,195,922795.2999999523,203.03125,982.65625,223.03125,1046.71875,3,8,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,34, nobody ,1030,210,922844.6999998093,203.03125,982.65625,223.03125,1046.71875,3,8,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,34, nobody ,1044,228,922898.5999999046,203.03125,982.65625,223.03125,1046.71875,3,8,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,34, nobody ,1044,228,922955.7999999523,203.03125,982.65625,223.03125,1046.71875,3,8,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,34, nobody ,1044,228,922990.5999999046,203.03125,982.65625,223.03125,1046.71875,3,8,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,34, nobody ,1044,228,923046.7999999523,203.03125,982.65625,223.03125,1046.71875,3,8,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,34, nobody ,1044,228,923094.7999999523,203.03125,982.65625,223.03125,1046.71875,3,8,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,16,1,1,2,34, nobody ,1032,195,,193.03125,982.65625,233.03125,1046.71875,3,8,hover,383.80000019073486,383.80000019073486,0.973170731707317,0.69921875,131,,,intermediate,1,,,,,,,,,,,,,,
18879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,35, is ,1047,207,923151.399999857,203.03125,1046.71875,223.03125,1064.71875,3,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,16,1,1,2,35, is ,1047,207,,193.03125,1046.71875,233.03125,1064.71875,3,9,hover,16.09999990463257,16.09999990463257,0.015625,0.34921875,131,,,intermediate,1,,,,,,,,,,,,,,
18924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1052,186,923196.5999999046,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
18970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1054,181,923242.399999857,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1062,178,923297.7999999523,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1073,178,923338.5999999046,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1077,179,923397.5,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,22, unsourced ,1088,183,923440.5999999046,163.03125,1023.296875,183.03125,1112.359375,2,9,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,16,1,1,2,22, unsourced ,1050,193,,153.03125,1023.296875,193.03125,1112.359375,2,9,hover,316.90000009536743,316.90000009536743,0.8949122807017544,0.77421875,131,,,intermediate,1,,,,,,,,,,,,,,
19222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,23, wall ,1114,185,923493.6999998093,163.03125,1112.359375,183.03125,1148.375,2,10,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,23, wall ,1127,185,923540.5,163.03125,1112.359375,183.03125,1148.375,2,10,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,23, wall ,1127,185,923596.899999857,163.03125,1112.359375,183.03125,1148.375,2,10,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,23, wall ,1127,185,923640.899999857,163.03125,1112.359375,183.03125,1148.375,2,10,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,23, wall ,1127,185,923691.7999999523,163.03125,1112.359375,183.03125,1148.375,2,10,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,23, wall ,1127,185,923740.5999999046,163.03125,1112.359375,183.03125,1148.375,2,10,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,23, wall ,1127,185,923788.5,163.03125,1112.359375,183.03125,1148.375,2,10,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,23, wall ,1138,185,923843.6999998093,163.03125,1112.359375,183.03125,1148.375,2,10,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,23, wall ,1145,183,923891.5,163.03125,1112.359375,183.03125,1148.375,2,10,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,23, wall ,1148,183,923940.5999999046,163.03125,1112.359375,183.03125,1148.375,2,10,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,16,1,1,2,23, wall ,1114,185,,153.03125,1112.359375,193.03125,1148.375,2,10,hover,465.89999985694885,465.89999985694885,0.989587852494577,0.74921875,131,,,intermediate,1,,,,,,,,,,,,,,
19721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1161,184,923993.1999998093,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1178,184,924041.5,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1179,184,924092.1999998093,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1179,184,924139.1999998093,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1179,184,924197.399999857,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
19974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1179,184,924246.399999857,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1175,185,924294.1999998093,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1166,185,924347.6999998093,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1165,185,924390.2999999523,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1165,185,924438.399999857,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1164,185,924497.1999998093,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1159,185,924545.399999857,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1159,185,924600,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1159,185,924639.899999857,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1159,185,924695.899999857,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1159,185,924744.5,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1159,185,924797.0999999046,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1162,185,924847.6999998093,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1170,185,924890,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1170,185,924947.5999999046,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1170,185,924997.899999857,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1171,185,925045.2999999523,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1180,185,925093.7999999523,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1183,174,925138.899999857,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1183,174,925197.399999857,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
20973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1183,174,925244.899999857,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
21021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1183,174,925293.5,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
21075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1183,174,925346.6999998093,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
21123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1183,174,925395.399999857,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
21172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1183,174,925443.7999999523,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
21219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1183,174,925491.5999999046,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
21268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1183,174,925540.1999998093,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
21316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1183,174,925588.5999999046,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
21381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1183,174,925653.2999999523,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
21423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,24, paint ,1185,174,925695.399999857,163.03125,1148.375,183.03125,1192.421875,2,11,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
21428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,16,1,1,2,24, paint ,1151,183,,153.03125,1148.375,193.03125,1192.421875,2,11,hover,1751.6000001430511,1751.6000001430511,0.8315005321035829,0.52421875,131,,,intermediate,1,,,,,,,,,,,,,,
21475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,25, stopped ,1217,174,925746.6999998093,163.03125,1192.421875,183.03125,1261.484375,2,12,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
21522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,25, stopped ,1244,174,925794.2999999523,163.03125,1192.421875,183.03125,1261.484375,2,12,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
21574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,16,1,1,2,25, stopped ,1248,174,925846,163.03125,1192.421875,183.03125,1261.484375,2,12,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
