responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
46074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,92, he ,668,360,1248546.3000000007,351.1625061035156,662.0499877929688,371.1625061035156,687.074987411499,7,6,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,92, he ,685,359,1248606.5,351.1625061035156,662.0499877929688,371.1625061035156,687.074987411499,7,6,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,92, he ,687,359,1248644.0999999996,351.1625061035156,662.0499877929688,371.1625061035156,687.074987411499,7,6,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,22,5,5,6,92, he ,663,360,,341.1625061035156,662.0500011444092,381.1625061035156,687.0749998092651,7,6,hover,163.19999999925494,163.19999999925494,0.9970030044648728,0.4459373474121094,126,,,intermediate,5,,,,,,,,,,,,,,
46230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,93, got ,699,359,1248702.4000000004,351.1625061035156,687.0750122070312,371.1625061035156,717.1000118255615,7,7,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,93, got ,706,359,1248744.9000000004,351.1625061035156,687.0750122070312,371.1625061035156,717.1000118255615,7,7,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,22,5,5,6,93, got ,688,359,,341.1625061035156,687.0749998092651,381.1625061035156,717.1000242233276,7,7,hover,153.59999999962747,153.59999999962747,0.9966686380684243,0.4459373474121094,126,,,intermediate,5,,,,,,,,,,,,,,
46335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,724,359,1248806.9000000004,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,724,359,1248845.1999999993,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,725,358,1248903.5,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,727,356,1248953.1999999993,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,740,353,1249005.6999999993,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,740,353,1249052.9000000004,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,740,353,1249098.3000000007,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,740,353,1249145.9000000004,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,740,353,1249207.4000000004,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,740,353,1249254.8000000007,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,740,353,1249300.9000000004,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,740,353,1249348.1999999993,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,740,353,1249410.4000000004,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
46977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,740,354,1249448.6999999993,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,740,356,1249494.6999999993,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,748,361,1249544.6999999993,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,749,362,1249604,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,752,362,1249653.3000000007,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,752,362,1249704.0999999996,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,94, from ,757,362,1249746.4000000004,351.1625061035156,717.1000366210938,371.1625061035156,758.1125373840332,7,8,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,22,5,5,6,94, from ,724,359,,341.1625061035156,717.1000242233276,381.1625061035156,758.112512588501,7,8,hover,950.1000000014901,950.1000000014901,0.9728738091043095,0.5209373474121094,126,,,intermediate,5,,,,,,,,,,,,,,
47330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,95, years ,760,362,1249802,351.1625061035156,758.1124877929688,371.1625061035156,807.1374893188477,7,9,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,95, years ,763,362,1249848.0999999996,351.1625061035156,758.1124877929688,371.1625061035156,807.1374893188477,7,9,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,95, years ,767,362,1249896.1999999993,351.1625061035156,758.1124877929688,371.1625061035156,807.1374893188477,7,9,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,95, years ,768,362,1249944.5999999996,351.1625061035156,758.1124877929688,371.1625061035156,807.1374893188477,7,9,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,95, years ,779,362,1250005.5,351.1625061035156,758.1124877929688,371.1625061035156,807.1374893188477,7,9,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,95, years ,779,362,1250048.1999999993,351.1625061035156,758.1124877929688,371.1625061035156,807.1374893188477,7,9,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,95, years ,787,362,1250106.0999999996,351.1625061035156,758.1124877929688,371.1625061035156,807.1374893188477,7,9,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,95, years ,793,362,1250153.0999999996,351.1625061035156,758.1124877929688,371.1625061035156,807.1374893188477,7,9,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,95, years ,796,362,1250193.6999999993,351.1625061035156,758.1124877929688,371.1625061035156,807.1374893188477,7,9,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,22,5,5,6,95, years ,760,362,,341.1625061035156,758.112512588501,381.1625061035156,807.1375007629395,7,9,hover,483.09999999962747,483.09999999962747,0.9360020087761013,0.5209373474121094,126,,,intermediate,5,,,,,,,,,,,,,,
47784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,96, of ,812,362,1250256.0999999996,351.1625061035156,807.1375122070312,371.1625061035156,827.1625118255615,7,10,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,96, of ,813,362,1250303.5,351.1625061035156,807.1375122070312,371.1625061035156,827.1625118255615,7,10,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,96, of ,823,361,1250359.5999999996,351.1625061035156,807.1375122070312,371.1625061035156,827.1625118255615,7,10,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,22,5,5,6,96, of ,810,362,,341.1625061035156,807.1375007629395,381.1625061035156,827.1625242233276,7,10,hover,150,150,0.9918839434246293,0.4959373474121094,126,,,intermediate,5,,,,,,,,,,,,,,
47931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,97, obtaining ,828,360,1250403.5999999996,351.1625061035156,827.1625366210938,371.1625061035156,905.2375411987305,7,11,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
47974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,97, obtaining ,830,360,1250446.3000000007,351.1625061035156,827.1625366210938,371.1625061035156,905.2375411987305,7,11,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,97, obtaining ,849,360,1250507,351.1625061035156,827.1625366210938,371.1625061035156,905.2375411987305,7,11,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,97, obtaining ,853,360,1250552.5999999996,351.1625061035156,827.1625366210938,371.1625061035156,905.2375411987305,7,11,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,97, obtaining ,860,360,1250608.4000000004,351.1625061035156,827.1625366210938,371.1625061035156,905.2375411987305,7,11,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,97, obtaining ,870,360,1250658.4000000004,351.1625061035156,827.1625366210938,371.1625061035156,905.2375411987305,7,11,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,97, obtaining ,876,361,1250707.3000000007,351.1625061035156,827.1625366210938,371.1625061035156,905.2375411987305,7,11,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,97, obtaining ,894,361,1250744.8000000007,351.1625061035156,827.1625366210938,371.1625061035156,905.2375411987305,7,11,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,97, obtaining ,896,361,1250803,351.1625061035156,827.1625366210938,371.1625061035156,905.2375411987305,7,11,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,97, obtaining ,904,362,1250857.0999999996,351.1625061035156,827.1625366210938,371.1625061035156,905.2375411987305,7,11,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,22,5,5,6,97, obtaining ,828,360,,341.1625061035156,827.1625242233276,381.1625061035156,905.2375144958496,7,11,hover,483.19999999925494,483.19999999925494,0.984149668267264,0.5209373474121094,126,,,intermediate,5,,,,,,,,,,,,,,
48431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,98, bank ,906,362,1250903.5999999996,351.1625061035156,905.2374877929688,371.1625061035156,949.2749900817871,7,12,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,98, bank ,908,363,1250953.6999999993,351.1625061035156,905.2374877929688,371.1625061035156,949.2749900817871,7,12,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,98, bank ,912,363,1251006.4000000004,351.1625061035156,905.2374877929688,371.1625061035156,949.2749900817871,7,12,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,98, bank ,922,363,1251058.5999999996,351.1625061035156,905.2374877929688,371.1625061035156,949.2749900817871,7,12,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,98, bank ,923,363,1251093.6999999993,351.1625061035156,905.2374877929688,371.1625061035156,949.2749900817871,7,12,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,98, bank ,937,363,1251156.9000000004,351.1625061035156,905.2374877929688,371.1625061035156,949.2749900817871,7,12,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,98, bank ,944,363,1251203.9000000004,351.1625061035156,905.2374877929688,371.1625061035156,949.2749900817871,7,12,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,98, bank ,944,363,1251251,351.1625061035156,905.2374877929688,371.1625061035156,949.2749900817871,7,12,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,22,5,5,6,98, bank ,906,362,,341.1625061035156,905.2375144958496,381.1625061035156,949.2750072479248,7,12,hover,417.09999999962747,417.09999999962747,0.9710472334312283,0.5459373474121094,126,,,intermediate,5,,,,,,,,,,,,,,
48835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,99, loans ,952,363,1251307.4000000004,351.1625061035156,949.2750244140625,371.1625061035156,997.3125267028809,7,13,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,99, loans ,953,363,1251346.9000000004,351.1625061035156,949.2750244140625,371.1625061035156,997.3125267028809,7,13,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,99, loans ,958,361,1251404.1999999993,351.1625061035156,949.2750244140625,371.1625061035156,997.3125267028809,7,13,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
48977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,99, loans ,959,361,1251449,351.1625061035156,949.2750244140625,371.1625061035156,997.3125267028809,7,13,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,99, loans ,967,360,1251508,351.1625061035156,949.2750244140625,371.1625061035156,997.3125267028809,7,13,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,99, loans ,969,360,1251544.6999999993,351.1625061035156,949.2750244140625,371.1625061035156,997.3125267028809,7,13,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,99, loans ,996,359,1251607.6999999993,351.1625061035156,949.2750244140625,371.1625061035156,997.3125267028809,7,13,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,22,5,5,6,99, loans ,951,363,,341.1625061035156,949.2750072479248,381.1625061035156,997.3125133514404,7,13,hover,332.90000000037253,332.90000000037253,0.9726773211620915,0.4459373474121094,126,,,intermediate,5,,,,,,,,,,,,,,
49173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,100, fraudulently. ,1000,358,1251644.9000000004,351.1625061035156,997.3125,371.1625061035156,1094.037498474121,7,14,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,100, fraudulently. ,1006,358,1251709,351.1625061035156,997.3125,371.1625061035156,1094.037498474121,7,14,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,100, fraudulently. ,1012,357,1251761.1999999993,351.1625061035156,997.3125,371.1625061035156,1094.037498474121,7,14,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,100, fraudulently. ,1016,357,1251794.3000000007,351.1625061035156,997.3125,371.1625061035156,1094.037498474121,7,14,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,100, fraudulently. ,1028,357,1251856.1999999993,351.1625061035156,997.3125,371.1625061035156,1094.037498474121,7,14,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,100, fraudulently. ,1028,357,1251902.5,351.1625061035156,997.3125,371.1625061035156,1094.037498474121,7,14,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,100, fraudulently. ,1036,357,1251943.9000000004,351.1625061035156,997.3125,371.1625061035156,1094.037498474121,7,14,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,100, fraudulently. ,1044,357,1251993.9000000004,351.1625061035156,997.3125,371.1625061035156,1094.037498474121,7,14,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,100, fraudulently. ,1048,357,1252054.3000000007,351.1625061035156,997.3125,371.1625061035156,1094.037498474121,7,14,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,100, fraudulently. ,1056,357,1252106.9000000004,351.1625061035156,997.3125,371.1625061035156,1094.037498474121,7,14,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,100, fraudulently. ,1060,356,1252154.0999999996,351.1625061035156,997.3125,371.1625061035156,1094.037498474121,7,14,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,100, fraudulently. ,1060,356,1252203.5999999996,351.1625061035156,997.3125,371.1625061035156,1094.037498474121,7,14,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,100, fraudulently. ,1060,356,1252251,351.1625061035156,997.3125,371.1625061035156,1094.037498474121,7,14,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
49825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,22,5,5,6,100, fraudulently. ,1039,356,1252297,351.1625061035156,997.3125,371.1625061035156,1094.037498474121,7,14,,,,,,,,,intermediate,5,,,,,,,,,,,,,,
