responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
6134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,111, because ,515,415,,hover,33.599999997764826,33.599999997764826,0.8976580044914982,0.209375,153,378.625,448.421875,418.625,521.4765625,8,2,,,intermediate,4,,,,,,,,,,,,,,
6150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,95, personality.” ,514,360,,hover,15.800000000745058,15.800000000745058,0.9708461538461538,0.534375,153,338.625,415.3984375,378.625,516.9609375,7,2,,,intermediate,4,,,,,,,,,,,,,,
6156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,82, another ,521,337,399747.80000000075,,,,,,,308.375,507.1328125,328.875,573.1875,6,4,,,intermediate,4,,,,,,,,,,,,,,
6201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,82, another ,521,337,,hover,50.900000002235174,50.900000002235174,0.5732702542874039,0.059375,153,298.625,507.1328125,338.625,573.1875,6,4,,,intermediate,4,,,,,,,,,,,,,,
6205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,69, intelligent” ,563,290,399797.3999999985,,,,,,,268.375,497.4453125,288.875,584.4921875,5,3,,,intermediate,4,,,,,,,,,,,,,,
6237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,69, intelligent” ,563,290,,hover,36.5,36.5,0.994345718901454,0.584375,153,258.625,497.4453125,298.625,584.4921875,5,3,,,intermediate,4,,,,,,,,,,,,,,
6255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,70, octopus. ,638,276,399847.19999999925,,,,,,,268.375,584.4921875,288.875,657.5390625,5,4,,,intermediate,4,,,,,,,,,,,,,,
6266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,70, octopus. ,609,277,,hover,29.599999997764826,29.599999997764826,0.7325133689839572,0.434375,153,258.625,584.4921875,298.625,657.5390625,5,4,,,intermediate,4,,,,,,,,,,,,,,
6284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,71, “He ,669,276,,hover,17,17,0.3370089593383873,0.434375,153,258.625,657.5390625,298.625,691.546875,5,5,,,intermediate,4,,,,,,,,,,,,,,
6301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,72, was ,704,286,,hover,16.800000000745058,16.800000000745058,0.33642887294216967,0.684375,153,258.625,691.546875,298.625,728.5625,5,6,,,intermediate,4,,,,,,,,,,,,,,
6306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,85, but ,740,300,399898.19999999925,,,,,,,308.375,713.9375,328.875,743.9609375,6,7,,,intermediate,4,,,,,,,,,,,,,,
6319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,85, but ,740,300,,hover,18.199999999254942,18.199999999254942,0.868071818891491,0.034375,153,298.625,713.9375,338.625,743.9609375,6,7,,,intermediate,4,,,,,,,,,,,,,,
6336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,87, is ,773,314,,hover,16.900000002235174,16.900000002235174,0.2230902777777778,0.384375,153,298.625,768.984375,338.625,786.984375,6,9,,,intermediate,4,,,,,,,,,,,,,,
6352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,103, up ,819,340,,hover,15.799999997019768,15.799999997019768,0.7995629097720887,0.034375,153,338.625,798.9921875,378.625,824.015625,7,10,,,intermediate,4,,,,,,,,,,,,,,
6358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,104, security ,840,354,399950.3999999985,,,,,,,348.375,824.015625,368.875,891.0390625,7,11,,,intermediate,4,,,,,,,,,,,,,,
6383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,104, security ,840,354,,hover,31.700000002980232,31.700000002980232,0.626413334887516,0.884375,153,338.625,824.015625,378.625,891.0390625,7,11,,,intermediate,4,,,,,,,,,,,,,,
6405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,121, staff ,899,405,399997.19999999925,,,,,,,388.375,877.734375,408.875,916.4375,8,12,,,intermediate,4,,,,,,,,,,,,,,
6418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,121, staff ,886,392,,hover,34.399999998509884,34.399999998509884,0.5494549858700041,0.659375,153,378.625,877.734375,418.625,916.4375,8,12,,,intermediate,4,,,,,,,,,,,,,,
6456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,136, not ,931,443,400048.30000000075,,,,,,,428.375,908.71875,448.875,938.7421875,9,12,,,intermediate,4,,,,,,,,,,,,,,
6483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,136, not ,913,421,,hover,65.60000000149012,65.60000000149012,0.9419724173822535,0.809375,153,418.625,908.71875,458.625,938.7421875,9,12,,,intermediate,4,,,,,,,,,,,,,,
6505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,151, might ,956,471,400097.19999999925,,,,,,,468.375,908.3671875,488.875,957.390625,10,12,,,intermediate,4,,,,,,,,,,,,,,
6517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,151, might ,948,463,,hover,33.79999999701977,33.79999999701977,0.9716334661354582,0.309375,153,458.625,908.3671875,498.625,957.390625,10,12,,,intermediate,4,,,,,,,,,,,,,,
6556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,152, accept ,986,487,400148.19999999925,,,,,,,468.375,957.390625,488.875,1015.4296875,10,13,,,intermediate,4,,,,,,,,,,,,,,
6606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,152, accept ,1015,479,400197.69999999925,,,,,,,468.375,957.390625,488.875,1015.4296875,10,13,,,intermediate,4,,,,,,,,,,,,,,
6617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,152, accept ,967,479,,hover,100,100,0.9925965809664827,0.509375,153,458.625,957.390625,498.625,1015.4296875,10,13,,,intermediate,4,,,,,,,,,,,,,,
6633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,153, it. ,1023,466,,hover,16.700000002980232,16.700000002980232,0.4407550602683648,0.184375,153,458.625,1015.4296875,498.625,1032.60546875,10,14,,,intermediate,4,,,,,,,,,,,,,,
6656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,139, a ,1029,438,400247.59999999776,,,,,,,428.375,1026.796875,448.875,1036.8125,9,15,,,intermediate,4,,,,,,,,,,,,,,
6684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,139, a ,1027,452,,hover,49.79999999701977,49.79999999701977,0.31981279251170047,0.209375,153,418.625,1026.796875,458.625,1036.8125,9,15,,,intermediate,4,,,,,,,,,,,,,,
6705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,124, and ,1026,411,400297.30000000075,,,,,,,388.375,999.46875,408.875,1029.5078125,8,15,,,intermediate,4,,,,,,,,,,,,,,
6749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,124, and ,1026,411,,hover,49.19999999925494,49.19999999925494,0.017685305591677504,0.259375,153,378.625,999.46875,418.625,1029.5078125,8,15,,,intermediate,4,,,,,,,,,,,,,,
6756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,107, result ,977,378,400347.59999999776,,,,,,,348.375,930.0703125,368.875,979.09375,7,14,,,intermediate,4,,,,,,,,,,,,,,
6784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,107, result ,977,378,,hover,34.20000000298023,34.20000000298023,0.3861354581673307,0.734375,153,338.625,930.0703125,378.625,979.09375,7,14,,,intermediate,4,,,,,,,,,,,,,,
6800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,106, a ,919,360,,hover,16.199999999254942,16.199999999254942,0.2627471383975026,0.534375,153,338.625,915.0546875,378.625,930.0703125,7,13,,,intermediate,4,,,,,,,,,,,,,,
6806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,104, security ,890,355,400398.09999999776,,,,,,,348.375,824.015625,368.875,891.0390625,7,11,,,intermediate,4,,,,,,,,,,,,,,
6856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,104, security ,838,353,400448.3999999985,,,,,,,348.375,824.015625,368.875,891.0390625,7,11,,,intermediate,4,,,,,,,,,,,,,,
6883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,104, security ,890,355,,hover,83.19999999925494,83.19999999925494,0.014687026459960369,0.509375,153,338.625,824.015625,378.625,891.0390625,7,11,,,intermediate,4,,,,,,,,,,,,,,
6900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,103, up ,812,368,,hover,17,17,0.5198251639088355,0.734375,153,338.625,798.9921875,378.625,824.015625,7,10,,,intermediate,4,,,,,,,,,,,,,,
6906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,118, again. ,794,384,400497.69999999925,,,,,,,388.375,756.640625,408.875,810.6875,8,9,,,intermediate,4,,,,,,,,,,,,,,
6955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,118, again. ,761,418,400547.30000000075,,,,,,,388.375,756.640625,408.875,810.6875,8,9,,,intermediate,4,,,,,,,,,,,,,,
6966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,118, again. ,794,384,,hover,66.39999999850988,66.39999999850988,0.08065915004336513,0.984375,153,378.625,756.640625,418.625,810.6875,8,9,,,intermediate,4,,,,,,,,,,,,,,
7006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,132, Although ,733,450,400597.5,,,,,,,428.375,705.078125,448.875,780.6484375,9,8,,,intermediate,4,,,,,,,,,,,,,,
7017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,132, Although ,752,428,,hover,50.600000001490116,50.600000001490116,0.3694820634756539,0.784375,153,418.625,705.078125,458.625,780.6484375,9,8,,,intermediate,4,,,,,,,,,,,,,,
7056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,146, brought ,697,478,400647.80000000075,,,,,,,468.375,670.1875,488.875,736.2421875,10,7,,,intermediate,4,,,,,,,,,,,,,,
7084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,146, brought ,723,460,,hover,66.69999999925494,66.69999999925494,0.17882909520993495,0.709375,153,458.625,670.1875,498.625,736.2421875,10,7,,,intermediate,4,,,,,,,,,,,,,,
7100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,145, fisherman ,659,497,,hover,16.699999999254942,16.699999999254942,0.86687738216975,0.959375,153,458.625,586.1484375,498.625,670.1875,10,6,,,intermediate,4,,,,,,,,,,,,,,
7105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,640,504,400696.69999999925,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
7155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,584,510,400746.59999999776,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
7205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,536,502,400796.8999999985,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
7251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,142," Inky, ",528,493,,hover,32,32,0.08545727136431784,0.434375,153,458.625,515.4375,498.625,557.125,10,3,,,intermediate,4,,,,,,,,,,,,,,
7256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,128, what ,516,444,400848.09999999776,,,,,,,428.375,505.4375,448.875,548.4609375,9,4,,,intermediate,4,,,,,,,,,,,,,,
7268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,128, what ,516,444,,hover,17.299999997019768,17.299999997019768,0.24550571999273652,0.634375,153,418.625,505.4375,458.625,548.4609375,9,4,,,intermediate,4,,,,,,,,,,,,,,
7283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,111, because ,516,404,,hover,15.5,15.5,0.9250347556411079,0.634375,153,378.625,448.421875,418.625,521.4765625,8,2,,,intermediate,4,,,,,,,,,,,,,,
7300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,96, The ,518,356,,hover,16.900000002235174,16.900000002235174,0.0289760348583878,0.434375,153,338.625,516.9609375,378.625,552.8203125,7,3,,,intermediate,4,,,,,,,,,,,,,,
7306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,82, another ,527,322,400898.19999999925,,,,,,,308.375,507.1328125,328.875,573.1875,6,4,,,intermediate,4,,,,,,,,,,,,,,
7317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,82, another ,527,322,,hover,16.599999997764826,16.599999997764826,0.3007687758722649,0.584375,153,298.625,507.1328125,338.625,573.1875,6,4,,,intermediate,4,,,,,,,,,,,,,,
7333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,69, intelligent” ,539,279,,hover,16.600000001490116,16.600000001490116,0.4773828756058158,0.509375,153,258.625,497.4453125,298.625,584.4921875,5,3,,,intermediate,4,,,,,,,,,,,,,,
7350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,51, According ,555,240,,hover,16.699999999254942,16.699999999254942,0.7812066894576365,0.534375,153,218.625,488.9453125,258.625,573.5,4,3,,,intermediate,4,,,,,,,,,,,,,,
7356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,35, been ,571,206,400947.80000000075,,,,,,,188.375,552.8203125,208.875,597.8671875,3,5,,,intermediate,4,,,,,,,,,,,,,,
7368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,35, been ,571,206,,hover,17.600000001490116,17.600000001490116,0.4035726673603885,0.684375,153,178.625,552.8203125,218.625,597.8671875,3,5,,,intermediate,4,,,,,,,,,,,,,,
7384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,20, a ,594,160,,hover,16.399999998509884,16.399999998509884,0.5650364203954215,0.534375,153,138.625,585.515625,178.625,600.53125,2,6,,,intermediate,4,,,,,,,,,,,,,,
7400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,21, fishing ,603,144,,hover,16.600000001490116,16.600000001490116,0.043281742227092176,0.134375,153,138.625,600.53125,178.625,657.5703125,2,7,,,intermediate,4,,,,,,,,,,,,,,
7405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,6, National ,612,128,400997.19999999925,,,,,,,108.375,576.5,128.875,647.0546875,1,6,,,intermediate,4,,,,,,,,,,,,,,
7456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,6, National ,633,113,401047.69999999925,,,,,,,108.375,576.5,128.875,647.0546875,1,6,,,intermediate,4,,,,,,,,,,,,,,
7484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,6, National ,612,128,,hover,83,83,0.914184475694829,0.359375,153,98.625,576.5,138.625,647.0546875,1,6,,,intermediate,4,,,,,,,,,,,,,,
7505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,7, Aquarium ,668,133,401097.19999999925,,,,,,,108.375,647.0546875,128.875,728.6015625,1,7,,,intermediate,4,,,,,,,,,,,,,,
7518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,7, Aquarium ,654,120,,hover,34,34,0.25684997125886183,0.859375,153,98.625,647.0546875,138.625,728.6015625,1,7,,,intermediate,4,,,,,,,,,,,,,,
7535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,22, pot. ,684,155,,hover,16.800000000745058,16.800000000745058,0.7544603033006244,0.409375,153,138.625,657.5703125,178.625,692.6015625,2,8,,,intermediate,4,,,,,,,,,,,,,,
7556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,39, reef ,717,217,401148.09999999776,,,,,,,188.375,698.9375,208.875,734.9609375,3,9,,,intermediate,4,,,,,,,,,,,,,,
7568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,39, reef ,702,183,,hover,33.19999999925494,33.19999999925494,0.5014096725222295,0.959375,153,178.625,698.9375,218.625,734.9609375,3,9,,,intermediate,4,,,,,,,,,,,,,,
7584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,56, who ,730,253,,hover,16.599999997764826,16.599999997764826,0.6069447298130265,0.859375,153,218.625,706.921875,258.625,744.9453125,4,8,,,intermediate,4,,,,,,,,,,,,,,
7602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,73, very ,740,297,,hover,17.5,17.5,0.2932104946925696,0.959375,153,258.625,728.5625,298.625,767.5703125,5,7,,,intermediate,4,,,,,,,,,,,,,,
7606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,101, to ,747,357,401198,,,,,,,348.375,739.953125,368.875,759.96875,7,8,,,intermediate,4,,,,,,,,,,,,,,
7619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,101, to ,747,357,,hover,16.700000002980232,16.700000002980232,0.3520686963309914,0.459375,153,338.625,739.953125,378.625,759.96875,7,8,,,intermediate,4,,,,,,,,,,,,,,
7635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,117, happen ,748,395,,hover,16.399999998509884,16.399999998509884,0.8672109496938408,0.409375,153,378.625,691.5703125,418.625,756.640625,8,8,,,intermediate,4,,,,,,,,,,,,,,
7651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,132, Although ,748,447,,hover,15.699999999254942,15.699999999254942,0.5679727075364417,0.709375,153,418.625,705.078125,458.625,780.6484375,9,8,,,intermediate,4,,,,,,,,,,,,,,
7657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,147, in ,748,493,401249.09999999776,,,,,,,468.375,736.2421875,488.875,755.2578125,10,8,,,intermediate,4,,,,,,,,,,,,,,
7667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,2,int,11,4,8,9,147, in ,748,493,,hover,16.699999999254942,16.699999999254942,0.6183237469186524,0.859375,153,458.625,736.2421875,498.625,755.2578125,10,8,,,intermediate,4,,,,,,,,,,,,,,
7706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,748,493,401297.69999999925,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
7755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,748,493,401346.80000000075,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
7805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,748,493,401397.19999999925,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
7856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,748,493,401447.59999999776,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
7906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,748,493,401497.59999999776,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
7955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,748,493,401547.3999999985,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
8005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,748,493,401597.09999999776,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
8056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,748,493,401647.5,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
8105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,748,493,401697.5,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
8155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,748,493,401747.30000000075,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
8205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,748,493,401796.69999999925,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
8256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,11,4,8,9,-1,999,748,493,401847.69999999925,,,,,,,,,,,,,,,intermediate,4,,,,,,,,,,,,,,
10956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,int,11,4,8,,,,,,,,,,,,,,,,,,,He was friendly and popular,0,,,,,,,,,,,,,,,,
10956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,He was friendly and popular,,,,,,,,,,,,,,,,,
1227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,9,10,-1,999,297,103,405897.8999999985,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,9,10,-1,999,303,101,405947.3999999985,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,9,10,-1,999,303,101,405997.80000000075,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,9,10,-1,999,303,101,406048,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,9,10,-1,999,303,101,406097.5,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,9,10,-1,999,328,105,406146.59999999776,,,,,,,,,,,,,,,intermediate,1,,,,,,,,,,,,,,
422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,2,int,25,1,9,10,1, There ,397,127,406197,,,,,,,108.375,385.375,128.875,437.3984375,1,1,,,intermediate,1,,,,,,,,,,,,,,
